7.0,-100.59135070355276,-12.968627766444456,2
2.0,-90.88851914362978,-88.1121133205527,0
13.0,-94.25337404867221,-70.80071207185934,2
10.0,-99.33767803722043,15.946814845680223,2
6.0,-89.4158809333545,-19.697871267187182,5
2.0,-90.32401837716414,-40.01696777265705,2
14.0,-122.52334460785036,23.74457289611719,5
8.0,-73.80920671607947,-74.5851454613936,2
14.0,-80.91735986511775,-31.527473120971656,0
20.0,-83.77213896548382,-29.90804739135401,5
1.0,-90.48602756574621,-87.46767380972089,0
20.0,-118.20225578113798,-49.94735829154232,2
1.0,-88.55204287704775,-81.30532923777481,0
12.0,-93.40599005058084,-78.3868989122072,2
8.0,-88.8728970122474,-65.1890122173554,5
11.0,-135.50369799459577,-88.22469371886837,2
1.0,-91.13533001686028,-89.22925727306968,5
11.0,-85.77953406775852,-21.810918743265816,5
3.0,-91.29987059901394,-48.405872837681706,2
14.0,-81.21353291299435,27.230834769165682,5
10.0,-101.32861908127975,-43.53893561818911,2
15.0,-84.08666461675448,-3.248476145242151,0
7.0,-92.42697358676654,-71.37227409407731,0
4.0,-100.07811065691192,-35.26860635730759,5
8.0,-89.35829172960071,-71.75331544222263,0
7.0,-92.55164472016759,-69.01154974170421,2
10.0,-95.75069334627055,-38.84519901148987,2
14.0,-115.94804980563279,-13.350068808311605,5
7.0,-115.43544260738484,-35.859087215692234,5
16.0,-111.59595140766838,-49.10733531949468,5
8.0,-93.4718062834423,-39.84110253505151,2
12.0,-115.93982277652512,6.559341632281686,2
12.0,-77.61832119293679,18.224402903912505,2
12.0,-103.7100275837576,-43.22384373414586,0
7.0,-103.01516004835482,-50.943261815104,5
16.0,-64.1506745436594,37.34575055629621,2
16.0,-87.72933996627944,6.85378267403037,2
4.0,-90.50184877556867,-24.382947843246782,5
14.0,-103.23728983426226,-3.7547548595611318,2
2.0,-90.52652986289172,-83.58291729600711,2
2.0,-92.83009801304301,-84.73470137108275,5
2.0,-89.11148085637022,-84.92522204515542,5
11.0,-110.97892422459215,-61.37859873590213,5
19.0,-95.25707159980956,-40.7244256602975,5
11.0,-97.30560184762268,-9.418414897903062,2
12.0,-98.44093186448295,-54.16479321305998,0
20.0,-120.13560762144354,-26.998277096426087,2
8.0,-110.13976725560846,-33.69248078088829,5
7.0,-87.63884264609493,-74.81030625802492,5
18.0,-77.70881851312132,-43.002013718529795,5
10.0,-77.79931583330583,27.36939525940035,0
8.0,-87.17812901606466,-42.3784915124738,0
18.0,-102.48040315635541,-43.738116322901455,0
7.0,-107.38371250453459,-78.88052065866819,0
15.0,-67.84461061300917,26.867113482299715,2
13.0,-98.53965621377515,-51.24636288749233,0
5.0,-79.02514317035062,4.697435044753391,0
7.0,-100.64577566534206,-51.80926487907065,5
6.0,-114.46338747589243,-50.79870591904186,5
19.0,-106.86540967075055,-54.37263394841194,2
19.0,-86.74209647335745,-50.423659976724004,0
13.0,-111.50545408748387,-100.3747167063205,2
1.0,-88.6260861390169,-88.48449463805837,0
1.0,-92.155481626213,-87.57519142089338,5
0.0,-90.0,-90.0,0
19.0,-100.7198189273112,-50.01663853665968,5
11.0,-100.14392688977338,-25.58669210216044,2
12.0,-100.94194871321865,-54.18211327433928,2
7.0,-88.48622664418629,-47.66977023331004,5
20.0,-99.61739702688165,-46.82974726126242,2
2.0,-88.16537250898665,-82.48309340476946,5
12.0,-100.16038094798874,-15.67095701974226,5
1.0,-89.81900535963096,-90.39836140942467,0
8.0,-106.1990203130282,-74.29070441964492,0
17.0,-91.89348239155294,-83.78529555049408,0
12.0,-90.4442595718149,-26.45269516612708,0
20.0,-101.95387329346369,-59.85443334332086,2
16.0,-104.8826956557989,-45.70394327810574,2
13.0,-113.65270868458919,-17.44626330087391,2
6.0,-97.92262903069891,-81.08016844114348,2
5.0,-83.69809570351468,-36.88803208692522,5
10.0,-90.88851914362978,27.620536147950673,0
