-90.0,-89.9012756507078,-89.9506378253539,-87.62238858787956,-88.38750229489409,-93.43067113790389,-93.01109265341205,-94.64004441673332,-91.05305972578346,-89.02921056529338,-90.47716768824563,-89.82723238873865,-85.19541500111302,-87.12053981231088,-86.85727488086502,-83.45951185939187,-84.8087446330519,-85.66435566025096,-83.68164164529931,-83.50064700493027,-83.90377143120675,-90.0,-88.01685298351637,-85.50544409801307,-41.088146947163494,-20.84965534226282,-40.36936440407116,-76.42107195700288,-84.90790198387607,-52.103705920819294,-12.111684426839304,-8.318591006665358,-19.256209704564185,-39.56398155458217,-49.86075798514567,-20.1568528910895,1.224762758247138,11.253078238980962,-19.940352125097846,-41.38258798891215,-53.047649260542954,-52.13834604337797,1.0606060606060606,1.0606060606060606,1.0801564027370478,0.9237536656891496,0.9286412512218964,1.075268817204301,1.0850439882697946,1.0948191593352883,0.9872922776148583,0.913978494623656,0.9872922776148583,1.099706744868035,1.0801564027370478,1.099706744868035,0.9872922776148583,0.9237536656891496,0.9970674486803519,1.0899315738025415,1.0703812316715542,1.0606060606060606,1.0703812316715542
-90.0,-91.03660566756808,-90.27149196055355,-90.15631355304598,-93.06045482805814,-97.23155858565353,-90.51007580467636,-92.74782772196619,-87.80338322824859,-90.3866703680611,-90.2468108732305,-89.04566462350874,-90.01645405821536,-91.30809762812163,-111.02828639923824,-116.30181205726316,-117.7004070055693,-118.1940287520303,-118.56424506187605,-118.20225578113798,-118.20225578113798,-90.0,-90.051960183838,-87.13352985827038,-68.00352217524704,-23.179203584333123,-44.04121739528977,-75.59836904623457,-88.69233537341034,-57.44694482549354,-24.980489957383753,-24.40892793516575,-58.44284834905518,-65.61335371869906,-2.247909528259129,-36.888032086925215,-54.03489275346492,-57.44694482549353,-56.658882037283874,-54.944195970629906,-52.363506840009286,-49.94735829154232,1.2316715542521994,1.2316715542521994,1.3098729227761485,1.652003910068426,1.4809384164222874,1.436950146627566,1.2365591397849462,1.3343108504398826,1.5004887585532747,1.4320625610948192,1.4760508308895406,1.300097751710655,1.5347018572825024,1.4467253176930597,1.348973607038123,1.2512218963831867,1.2267839687194526,1.2072336265884653,1.2121212121212122,1.2121212121212122,1.2023460410557185
-90.0,-90.26326493144586,-91.26696248258321,-86.84082082264965,-84.027176867822,-104.38907390933791,-107.1780367768425,-104.84156051026048,-106.5445555355509,-109.81068609130114,-109.81891312040882,-108.32159382281048,-101.51784075075648,-109.10316158804038,-113.2084491127743,-110.83906472976155,-107.96783157118011,-109.55564818896296,-108.83989665659453,-109.1031615880404,-108.905712889456,-90.0,-87.86097243200237,-86.70918835692672,-48.83021433902535,4.576194615798073,-24.876569589707756,-41.65970896938147,-36.091309268075904,11.651439648405642,8.949510088829683,-42.9413935040521,-55.36853747197356,-1.581087169004789,32.23633247889296,3.727511613110778,-22.711561929791117,-31.683353672485637,-31.88253437719797,-29.457725798091346,-26.192894246937065,-23.404364380964438,1.490713587487781,1.4565004887585533,1.5102639296187683,1.6324535679374388,1.4076246334310851,1.3734115347018572,1.2267839687194526,1.6666666666666665,1.4516129032258065,1.5884652981427174,1.270772238514174,1.4565004887585533,1.5933528836754642,1.7253176930596288,1.5640273704789833,1.3196480938416422,1.295210166177908,1.2512218963831867,1.3098729227761485,1.2512218963831867,1.2561094819159335
-90.0,-89.66269180658499,-89.11148085637022,-89.28424846763156,-85.33527449594362,-79.02514317035062,-82.71085221059269,-80.81863551582555,-86.90663705551111,-86.55287480388074,-77.79931583330583,-82.92475496739246,-73.43899040623373,-83.51710106314565,-79.65039738253455,-70.83102217909817,-62.538176838553504,-57.963948654681644,-62.27491190710764,-67.25226451725597,-66.89027523651791,-90.0,-88.98677641515901,-86.08566615087074,-83.77343797007977,-34.94818522363993,4.697435044753391,-8.578391925855385,-28.66966300988171,-47.97287130569838,-29.994647697750693,27.36939525940035,35.87354534755286,-20.884295464821506,-53.4027105167693,-49.886738077064685,-12.27622500899298,28.87624059070231,-33.90898154687996,-56.26052062785924,-66.58327715034173,-58.00984681707188,1.2267839687194526,1.2267839687194526,1.2218963831867058,1.3734115347018572,1.3049853372434017,1.2658846529814272,1.2854349951124144,1.2561094819159335,1.1632453567937437,1.2805474095796676,1.270772238514174,1.3440860215053763,1.2365591397849462,1.1779081133919844,1.270772238514174,1.2463343108504399,1.3343108504398826,1.3147605083088953,1.2365591397849462,1.2365591397849462,1.2316715542521994
-90.0,-90.20567572769208,-90.16454058215366,-86.75855053157282,-81.16417073834825,-82.62035489040818,-78.3011646088745,-76.43362900143042,-70.55953021854461,-74.55786636487865,-78.18598620136693,-68.85653519325419,-66.34729131541081,-67.26871857547134,-63.146976992522056,-62.4888146639074,-61.81419827707738,-59.89730049498719,-62.11859835406166,-61.35348464704712,-60.30042492126367,-90.0,-88.47583460741869,-85.84318529296007,-33.91764157751962,7.408024634969024,-3.009992224549805,-47.1415083642904,-83.60023735728645,-23.993246464461805,-6.006362825874433,-18.191025935885236,-52.71856809623565,-64.66075034833578,-46.509326127594754,2.11674591413275,-4.629417954167465,-44.04121739528979,-57.44694482549357,-68.09012248164372,-66.0030550974841,-64.10650838739713,1.3098729227761485,1.295210166177908,1.3098729227761485,1.1730205278592376,1.0899315738025415,1.2316715542521994,1.295210166177908,1.3929618768328444,1.1485826001955033,1.0606060606060606,1.2805474095796676,1.2609970674486803,1.3147605083088953,1.1339198435972628,1.0361681329423265,1.2121212121212122,1.3049853372434017,1.2756598240469208,1.3196480938416422,1.3098729227761485,1.3147605083088953
-90.0,-90.26326493144586,-91.09419487132186,-94.13819564116464,-96.26076915094691,-112.77241657006708,-109.66259956736283,-109.36642651948624,-99.78193760903531,-98.5149751264521,-98.86873737808249,-100.08633768601959,-89.64623774836963,-94.81281202799467,-94.19578484491844,-92.71491960553546,-93.73507121488817,-93.23322243931949,-94.47550383457965,-94.57422818387185,-95.06784993033286,-90.0,-87.26343031786539,-83.82539815391777,-35.38118675562326,-3.287113205019139,-38.585398092299876,-73.7537825199856,-68.52312401362704,11.608139495207283,12.959104274995255,-27.84696009911338,-39.28686057411286,25.265007813961404,24.199824045282426,-24.642748762436753,-40.66380544581982,-41.46052826466914,-40.282764097674495,-37.831975426648874,-35.961408808480904,-34.3593031401426,0.8846529814271751,0.8895405669599219,1.1241446725317692,1.2756598240469208,1.099706744868035,1.0703812316715542,0.9481915933528837,1.3587487781036167,1.1730205278592376,1.0068426197458455,0.9237536656891496,1.1388074291300097,1.158357771260997,1.0899315738025415,0.9579667644183774,0.9237536656891496,0.9237536656891496,0.9335288367546433,0.9286412512218964,0.9481915933528837,0.9433040078201369
-90.0,-90.81447588166064,-90.88851914362978,-90.94610834738357,-93.61989280738061,-100.1850620353118,-94.82926608621004,-92.40229249944349,-85.2530042048668,-84.91569601145179,-83.45951185939187,-91.28341654079858,-96.73793683919254,-89.83545941784634,-85.34350152505131,-87.40848583107979,-91.3739138609831,-88.96339433243192,-91.76881125815189,-90.51007580467636,-89.98354594178463,-90.0,-89.42843797778201,-88.1121133205527,-86.46670749901605,-47.756370539706715,-16.987281676971563,17.730781157451517,-11.644042772297325,-60.37403518170084,-98.40022972047653,-51.70534451139466,-21.27399684360651,-16.762120880340262,-52.27690653361266,-68.80890502473605,-63.38772584430481,-29.830107115597045,-12.094364365560011,-42.569012186546495,-76.28251146676826,-83.86003827647647,1.104594330400782,1.0948191593352883,1.0850439882697946,0.9188660801564028,0.8162267839687194,0.8064516129032258,0.7869012707722385,0.826001955034213,0.9970674486803519,0.8748778103616814,0.8553274682306939,0.8406647116324535,0.8455522971652003,0.9188660801564028,1.0703812316715542,0.9042033235581624,0.8308895405669598,0.8895405669599219,0.9188660801564028,1.075268817204301,1.04594330400782
-90.0,-84.77583651662117,-83.13865772419221,-83.59937135422247,-82.02800879465498,-79.31308918911954,-81.22998697120971,-82.3159548134239,-77.15760756290653,-76.70512096198397,-73.75984454143338,-76.5899425544764,-77.61832119293679,-77.94740235724413,-77.96385641545949,-73.75984454143338,-73.3567201151569,-78.18598620136693,-76.41717494321504,-75.81660181835417,-75.73433152727735,-90.0,-90.83136294140799,-89.02141653771768,-87.18549004210838,-56.92734298711356,-22.269900367168134,4.567534585158398,-19.49869056247485,-35.51974724585792,-52.822488463911625,-15.956738030851241,4.039272716138754,18.224402903912505,-3.252473082460469,-19.84509178806151,-33.337419524661954,-0.4293030939291782,24.33838453551708,37.267810280539194,13.348805653780275,-7.833629290844044,0.8553274682306939,0.8699902248289346,0.860215053763441,1.0068426197458455,1.021505376344086,1.1974584555229717,0.913978494623656,0.9188660801564028,0.8553274682306939,0.9579667644183774,1.1094819159335287,1.412512218963832,1.0312805474095796,1.0361681329423265,0.9188660801564028,0.9481915933528837,1.3636363636363635,1.2365591397849462,0.8895405669599219,0.8699902248289346,0.8015640273704789
-90.0,-91.68654096707506,-91.92512481119786,-91.38214089009078,-92.492789819628,-95.61083385143993,-84.24930665372945,-95.83296363734739,-86.97245328837259,-86.55287480388074,-86.56932886209611,-75.67674232352356,-86.07570711563511,-78.12016996850546,-72.45174691331175,-73.17572547478787,-81.73183574677839,-88.11601033434056,-84.31512288659091,-82.09382502751646,-81.35339240782497,-90.0,-89.90473966296366,-87.76571209496603,-86.0163859057534,-65.43149307526608,-26.028353664783424,-3.0879325003068203,-37.89259564112657,-49.96467835282169,-58.21768755242389,-8.838192845045384,27.204854677246658,7.745765829915996,-23.378384289045485,-44.3529784983178,-12.35416528475001,25.498828641232336,12.361562160858227,-18.511447069552915,-42.17065077712185,-41.98879013368885,0.7917888563049853,0.7917888563049853,0.7820136852394917,1.0263929618768328,1.5347018572825024,1.720430107526882,1.3440860215053763,1.0948191593352883,0.8211143695014662,1.4271749755620724,2.39980449657869,1.5004887585532747,1.1436950146627565,1.0068426197458455,1.3049853372434017,2.1603128054740957,1.2512218963831867,1.0703812316715542,0.7966764418377321,0.826001955034213,0.8553274682306939
-90.0,-89.02921056529338,-88.60140505169386,-91.8099464036903,-96.93538553777694,-98.09539664196026,-102.63671670940138,-97.3960991678072,-96.49935299506973,-100.44009993764998,-97.57709380817622,-101.945646264356,-91.06951378399881,-89.81077833052329,-94.31919028153368,-96.15381777254703,-95.98105016128568,-96.7050287227618,-92.74782772196619,-87.52366423858736,-86.97245328837258,-90.0,-87.75705206432637,-85.01182235155208,-83.70415772496244,-57.135183722465555,-20.927595618019822,-40.230803913836496,-73.8577028876616,-70.24647011092065,-31.778614009521974,0.18555908148715616,-23.456324564802443,-58.200367491144526,-58.75460945208319,-25.11039041697876,0.3933998168391355,16.968698461160855,-14.120811535241955,-45.2276415929241,-63.318445599187456,-61.53447928741616,1.104594330400782,1.1241446725317692,1.1436950146627565,1.2316715542521994,1.1779081133919844,1.1094819159335287,1.1192570869990224,1.1436950146627565,1.2218963831867058,1.1436950146627565,1.1241446725317692,1.1388074291300097,1.1241446725317692,1.2072336265884653,1.1681329423264906,1.15347018572825,1.0801564027370478,1.0703812316715542,1.0948191593352883,1.15347018572825,1.1632453567937437
